"abn","geo-address","Health Board","hospital-name","hospital-type","phone-num-switch","related-hospital-expanded","related-hosp-peer-group","related-logo","related-job-lead","remoteness","state","stripe-ID","Creation Date","Modified Date","Slug","Creator","unique id"
"","","","Manly Waters Private Hospital","Private","","1693732729425x454766397810355500","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908740x691464380273056300"
"","3 Aldersey St, McLaren Vale SA 5171","","McLaren Vale & Districts War Memorial Hospital","Private","","1693732729581x483427120974244500","1676964822585x708987829409945600","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908740x762682195139809000"
"","14 Alvan St, Mount Lawley WA 6050","","Mount Lawley Private Hospital","Private","","1693732728769x643478746621657900","1676964822585x708987829409945600","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908877x185605818393594460"
"","62 Netherton St, Nambour QLD 4560","","Nambour Selangor Private Hospital","Private","","1693732728917x697901350606602800","1676964822585x708987829409945600","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908877x369627004600611400"
"","","","Minchinbury Community Private Hospital","Private","","1693732729061x890490695170056000","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908877x488786992720244160"
"","525 McClelland Dr, Langwarrin VIC 3910","","Peninsula Private Hospital","Private","","1693732728173x132434531432118700","1676964822585x708987829409945600","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908878x401591101246021200"
"","110 Lakes Rd, Mandurah WA 6210","","Peel Health Campus - Private","Private","","1693732728323x253142213731149860","1676964822585x708987829409945600","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908878x763224934210692500"
"","580 Lower North East Rd, Campbelltown SA 5074","","North Eastern Community Hospital","Private","","1693732728469x735348663748777600","1676964822585x708987829409945600","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908878x963740149534009900"
"","30 Alexander Kelly Dr, Noarlunga Centre SA 5168","","Noarlunga Private Hospital","Private","","1693732728617x929635855256635500","1676964822585x708987829409945600","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908878x984916752785504900"
"","36 Mt Dandenong Rd, Ringwood East VIC 3135","","Ringwood Private Hospital","Private","","1693732727729x995412735112905000","1676964822585x708987829409945600","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908879x319938766105032600"
"","27 Captain Cook Dr, Barrack Heights NSW 2528","","Shellharbour Private Hospital","Private","","1693732727881x746101110244382000","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908879x498788475023132160"
"","President Ave & Hotham Rd, 381 President Ave, Kirrawee NSW 2232","","President Private Hospital","Private","","1693732728029x835511340291747100","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908879x827073271428794900"
"","157 Scoresby Rd, Boronia VIC 3155","","The Melbourne Eastern Private Hospital","Private","","1693732726833x278991420129772060","1676964822585x708987829409945600","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908881x366391730798121700"
"","221 Willmott Dr, Waikiki WA 6169","","Waikiki Private Hospital","Private","","1693732726981x142661858096764020","1676964822585x708987829409945600","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908881x371934852279065100"
"","63 Victoria St, Ashfield NSW 2131","","The Sydney Private Hospital","Private","","1693732727129x401481264067609300","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908881x391794598300000400"
"","","","Stirling District Hospital","Private","","1693732727276x628461431541098100","1676964822585x708987829409945600","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908881x456027849885954900"
"","Cary St &, Excelsior Parade, Toronto NSW 2283","","Toronto Private Hospital","Private","","1693732727425x730097694757561500","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908881x586307368996800100"
"","","","St Luke's Hospital","Private","","1693732727573x739492968510801400","1676964822585x708987829409945600","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908881x702442527481070000"
"","168 Cudmore Terrace, Henley Beach SA 5022","","Western Hospital","Private","","1693732726681x319831268777388540","1676964822585x708987829409945600","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908882x698151406543359200"
"","Monash House, 271 Clayton Rd, Clayton VIC 3168","","Monash Surgical Private Hospital","Private","","1693732726533x652709746480773000","1676964822585x102608639351295940","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908889x138048552833232700"
"","231 Timberlane Dr, Woodvale WA 6026","","Woodvale Private Hospital for Women","Private","","1693732726238x523715630931253200","1676964822585x102608639351295940","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908891x550773061784827460"
"","Level 1 and 4, St Andrew's Place, 33 North St, Spring Hill QLD 4000","","Spring Hill Specialist Day Hospital","Private","","1693732726389x517534882810894500","1676964822585x102608639351295940","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908891x876360641433832100"
"","","","Icon Cancer Care Adelaide","Private","","1693732726021x602113058172341500","1676964822585x476754645715963460","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908892x485133411135241000"
"","4/49 Frenchs Forest Rd E, Frenchs Forest NSW 2086","","Northern Cancer Institute - Frenchs Forest","Private","","1693732725273x201318670296223070","1676964822585x476754645715963460","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908893x234307754741950530"
"","","","Icon Cancer Care Southport","Private","","1693732725426x129346712706115860","1676964822585x476754645715963460","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908893x262109929081348670"
"","","","Icon Cancer Care Chermside","Private","","1693732725577x264700883478566460","1676964822585x476754645715963460","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908893x387755879486482160"
"","","","Icon Cancer Care South Brisbane","Private","","1693732725729x989243425732360800","1676964822585x476754645715963460","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908893x455459367136404700"
"","","","Icon Cancer Care Wesley","Private","","1693732725874x171259335311618300","1676964822585x476754645715963460","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908893x621249515816886900"
"","10 King St, Buderim QLD 4556","","Sunshine Coast Haematology & Oncology Clinic","Private","","1693732724825x565214150339357950","1676964822585x476754645715963460","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908894x311910650485670140"
"","","","Peninsula Oncology Centre","Private","","1693732724969x222588064431444400","1676964822585x476754645715963460","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908894x734327688371357200"
"","57 Urunga Parade, Wollongong NSW 2500","","Southern Medical Day Care Centre","Private","","1693732725124x137682274612845660","1676964822585x476754645715963460","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908894x850275200639909200"
"","Level 2, La Trobe Private Hospital, Cnr Plenty Road & Kingsbury Drive, Bundoora VIC 3083","","Hyperbaric Health","Private","","1693732724681x486428944530326460","1676964822585x424514299674802560","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908940x389583789031980200"
"","","","The Wesley Clinic for Hyperbaric Medicine","Private","","1693732724081x220789155697703300","1676964822585x424514299674802560","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908942x220167115398902430"
"","46-50 Kent Rd, Mascot NSW 2020","","Hyperbaric Health Sydney","Private","","1693732724237x965203833407589400","1676964822585x424514299674802560","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908942x590054331589072000"
"","Level 2, La Trobe Private Hospital, Cnr Plenty Road & Kingsbury Drive, Bundoora VIC 3083","","Hyperbaric Health Brunswick","Private","","1693732724385x472140248466435460","1676964822585x424514299674802560","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908942x603657111027611200"
"","18 North Terrace, Adelaide SA 5000","","Adelaide Day Surgery","Private","","1693732724533x950739163875409400","1676964822585x851736283240877700","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908942x753277115304632300"
"","LEVEL 1/956 Gympie Rd, Chermside QLD 4032","","Chermside Day Hospital","Private","","1693732723776x534846480878353300","1676964822585x851736283240877700","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908943x488497304341732900"
"","164 The Boulevarde, Fairfield Heights NSW 2165","","Boulevarde Day Surgical Centre","Private","","1693732723929x872813121837567600","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908943x941508893645490600"
"","5 Susono Way, Frankston VIC 3199","","Frankston Private Day Surgery","Private","","1693732723193x133982287562181010","1676964822585x851736283240877700","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908944x222289549998023970"
"","30 Mons Rd, Westmead NSW 2145","","City West Specialist Day Hospital","Private","","1693732723341x850459674679750800","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908944x453317948787602400"
"","","","Eastlink Surgicentre","Private","","1693732723485x169308047933050000","1676964822585x851736283240877700","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908944x661480571860636700"
"","","","City East Specialist Day Hospital","Private","","1693732723631x253498746004240600","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964908944x917243491552358800"
"","10 Churchill St, Ipswich QLD 4305","","Ipswich Day Hospital","Private","","1693732722638x344624193773720900","1676964822585x851736283240877700","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909115x120611813683590980"
"","","","Kingsgrove Day Hospital","Private","","1693732722785x299445378673711900","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909115x292309006416973600"
"","961 Glen Huntly Rd, Caulfield South VIC 3162","","Glen Eira Day Surgery","Private","","1693732722929x301312897562316900","1676964822585x851736283240877700","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909115x885548404431332600"
"","383/391 Samford Rd, Gaythorne QLD 4051","","Montserrat Day Hospitals (Gaythorne)","Private","","1693732721862x608936580841413400","1676964822585x851736283240877700","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909116x446512647282154560"
"","3 Barry Marshall Parade, Murdoch WA 6150","","Murdoch Surgicentre","Private","","1693732722031x778646430592890200","1676964822585x851736283240877700","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909116x624963435112756000"
"","Suite 304, Manningham Medical Centre, 200 High St, Templestowe Lower VIC 3107","","Manningham Day Procedure Centre","Private","","1693732722193x516995536798459300","1676964822585x851736283240877700","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909116x657042966197660400"
"","Level 1/187 Macquarie St, Sydney NSW 2000","","National Day Surgery - Sydney","Private","","1693732722337x346891324245791600","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909116x739000834809104000"
"","1/176 Pacific Hwy, Greenwich NSW 2065","","North Shore Specialist Day Hospital","Private","","1693732722486x798808280849169400","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909116x773080456642181100"
"","Level 1/123 Nerang St, Southport QLD 4215","","Pacific Private Day Hospital","Private","","1693732721567x502172078632598900","1676964822585x851736283240877700","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909117x435211669503623400"
"","13 Carrara St, Benowa QLD 4217","","Pindara Day Procedure Centre","Private","","1693732721714x636651882810626000","1676964822585x851736283240877700","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909117x871930415603972000"
"","Shop/4110 Robina Town Centre Dr, Robina QLD 4226","","Robina Procedure Centre","Private","","1693732720969x785868002510217200","1676964822585x851736283240877700","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909118x127909901936863250"
"","Suite 202/20 Bungan St, Mona Vale NSW 2103","","Pittwater Day Surgery","Private","","1693732721121x583678204742553500","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909118x457411840989748100"
"","","","Rosebud SurgiCentre","Private","","1693732721269x740594721233745500","1676964822585x851736283240877700","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909118x877226675495897500"
"","","","Sir John Monash Private Hospital","Private","","1693732721413x952331626125946200","1676964822585x851736283240877700","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909118x981391338200973200"
"","RPAH Medical Centre, 106 / 100 Carillon Ave, Newtown NSW 2042","","Sydney Day Surgery","Private","","1693732720088x871119340229224000","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909119x322035622317873100"
"","RPAH Medical Centre, 106 / 100 Carillon Ave, Newtown NSW 2042","","Sydney Day Surgery - Prince Alfred","Private","","1693732720233x683720540047545700","1676964822585x851736283240877700","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909119x425397773340020740"
"","","","South Terrace Urology Day Surgery","Private","","1693732720378x125671184729817540","1676964822585x851736283240877700","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909119x433485562602968600"
"","38 Meadowvale Ave, South Perth WA 6151","","Southbank Day Surgery","Private","","1693732720521x835633695651958500","1676964822585x851736283240877700","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:18 pm","","(App admin)","1676964909119x726261769076857000"
